rxnID,rxnName,rxnSubs,lb,ub,rxnEq,rxnS
biomassPan_panKluyvera_intermedia,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;colipa_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dtdprmn_c;dttp_c;fad_c;fe2_c;fe3_c;gln_L_c;glu_L_c;gly_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;ile_L_c;k_c;kdo2lipid4L_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;udcpdp_c;utp_c;val_L_c;zn2_c,-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.025011;0.025011;-0.0030965;40;-0.42793;-0.0030965;0.0030965;-0.2467;-0.20083;-0.20083;-40.1102;1;-0.0030965;0.0030965;-0.0030965;-0.010648;-0.010648;-0.010648;-0.0030965;-0.0030965;-0.025011;-0.084104;-0.0030965;-0.076147;-0.015023;-0.017018;-0.017018;0.0030965;-1;-0.02504;-0.015023;-0.0030965;-0.0030965;-0.0030965;-0.21909;-0.21909;-0.50987;-0.0030965;-0.13541;-35.5403;40;-0.079264;-0.2418;-0.0030965;-0.02504;-0.37539;-0.28544;-0.1278;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.010648;-0.010648;-0.010648;-0.010648;-0.010648;-0.010648;-0.15452;-0.0030965;39.9969;0.4846;-0.18435;-1;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-1;-0.17946;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.21107;-0.047202;-0.12068;-0.025011;-0.090832;-0.35223;-0.0030965
biomassPan_panKocuria_indica,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ai17tca1_c;ai17tcaacgam_c;ai17tcaala_D_c;ai17tcaglc_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;btn_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;fmn_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;i17tca1_c;i17tcaacgam_c;i17tcaala_D_c;i17tcaglc_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;sttca1_c;sttcaacgam_c;sttcaala_D_c;sttcaglc_c;tcam_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;uacgam_c;udcpdp_c;utp_c;val_L_c;zn2_c,-0.0071953;-0.0071953;-0.0071953;-0.0071953;-0.0018061;0.0072242;-0.0071953;41.257;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.26756;-0.0071953;0.0071953;-0.1934;-0.14833;-0.14833;-41.2914;1;-0.0071953;-0.0071953;0.0071953;-0.0071953;-0.0085871;-0.0085871;-0.0085871;-0.0071953;-0.0071953;-0.026124;-0.0071953;-0.056954;-0.0083748;-0.018493;-0.018493;0.0071953;-1;-0.0083748;-0.0071953;-0.0071953;-0.0071953;-0.0071953;-0.261;-0.261;-0.40933;-0.0018061;-0.0018061;-0.0018061;-0.0071953;-0.042403;45.354;-41.257;-0.081948;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.27043;-0.0071953;-0.34746;-0.3237;-0.1135;-0.0071953;-0.0071953;-0.0071953;-0.0071953;-0.0071953;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.17619;-0.0071953;41.2498;0.18488;-0.16103;-1;-0.0071953;-0.0071953;-0.0071953;-0.0071953;-1;-0.21675;-0.0071953;-0.0071953;-0.0071953;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.0071953;-0.0071953;-0.18684;-0.054496;-0.11104;-0.0071953;-0.0018061;-0.028225;-0.30772;-0.0071953
biomassPan_panKocuria_palustris,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ai17tca1_c;ai17tcaacgam_c;ai17tcaala_D_c;ai17tcaglc_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;btn_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;fmn_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;i17tca1_c;i17tcaacgam_c;i17tcaala_D_c;i17tcaglc_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;sttca1_c;sttcaacgam_c;sttcaala_D_c;sttcaglc_c;tcam_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;uacgam_c;udcpdp_c;utp_c;val_L_c;zn2_c,-0.0057323;-0.0057323;-0.0057323;-0.0057323;-0.0095411;0.013153;-0.0057323;40.838;-0.0012041;-0.0012041;-0.0012041;-0.0012041;-0.32102;-0.0057323;0.0057323;-0.21117;-0.16583;-0.16583;-40.8977;1;-0.0057323;-0.0057323;0.0057323;-0.0057323;-0.0092741;-0.0092741;-0.0092741;-0.0057323;-0.0057323;-0.045451;-0.0057323;-0.063352;-0.0083371;-0.020253;-0.020253;0.0057323;-1;-0.0083371;-0.0057323;-0.0057323;-0.0057323;-0.0057323;-0.24703;-0.24703;-0.44284;-0.0018061;-0.0018061;-0.0018061;-0.0057323;-0.073405;18.3892;-14.1714;-0.081053;-0.0012041;-0.0012041;-0.0012041;-0.0012041;-0.26089;-0.0057323;-0.35677;-0.31095;-0.11827;-0.0057323;-0.0057323;-0.0057323;-0.0057323;-0.0057323;-0.0092741;-0.0092741;-0.0092741;-0.0092741;-0.0092741;-0.0092741;-0.16897;-0.0057323;40.8323;0.28478;-0.1688;-1;-0.0057323;-0.0057323;-0.0057323;-0.0057323;-1;-0.20432;-0.0057323;-0.0057323;-0.0057323;-0.0012041;-0.0012041;-0.0012041;-0.0012041;-0.0018324;-0.0057323;-0.0057323;-0.19492;-0.052065;-0.11425;-0.0057323;-0.0095411;-0.049094;-0.32256;-0.0057323
biomassPan_panKocuria_rhizophila,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;btn_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;fmn_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;tcam_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;uacgam_c;udcpdp_c;utp_c;val_L_c;zn2_c,-0.0028062;-0.0028062;-0.0028062;-0.0028062;-0.025011;0.025011;-0.0028062;40;-0.42793;-0.0028062;0.0028062;-0.2467;-0.20083;-0.20083;-40.1102;1;-0.0028062;-0.0028062;0.0028062;-0.0028062;-0.010648;-0.010648;-0.010648;-0.0028062;-0.0028062;-0.084104;-0.0028062;-0.076147;-0.0093608;-0.022674;-0.022674;0.0028062;-1;-0.0093608;-0.0028062;-0.0028062;-0.0028062;-0.0028062;-0.21909;-0.21909;-0.50987;-0.001806;-0.001806;-0.001806;-0.0028062;-0.13541;-35.5403;40;-0.079264;-0.2418;-0.0028062;-0.37539;-0.28544;-0.1278;-0.0028062;-0.0028062;-0.0028062;-0.0028062;-0.0028062;-0.010648;-0.010648;-0.010648;-0.010648;-0.010648;-0.010648;-0.15452;-0.0028062;39.9972;0.48459;-0.18435;-1;-0.0028062;-0.0028062;-0.0028062;-0.0028062;-1;-0.17946;-0.0028062;-0.0028062;-0.0028062;-0.001885;-0.0028062;-0.0028062;-0.21107;-0.047202;-0.12068;-0.0028062;-0.025011;-0.090832;-0.35223;-0.0028062
biomassPan_panKosakonia_cowanii,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ai17tca1_c;ai17tcaacgam_c;ai17tcaala_D_c;ai17tcaglc_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;btn_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;fmn_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;i17tca1_c;i17tcaacgam_c;i17tcaala_D_c;i17tcaglc_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;sttca1_c;sttcaacgam_c;sttcaala_D_c;sttcaglc_c;tcam_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;uacgam_c;udcpdp_c;utp_c;val_L_c;zn2_c,-0.0075675;-0.0075675;-0.0075675;-0.0075675;-0.0018061;0.0072242;-0.0075675;41.257;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.26756;-0.0075675;0.0075675;-0.1934;-0.14833;-0.14833;-41.2914;1;-0.0035976;-0.0075675;0.0075675;-0.0075675;-0.0085871;-0.0085871;-0.0085871;-0.0075675;-0.0075675;-0.026124;-0.0075675;-0.056954;-0.011547;-0.015324;-0.015324;0.0075675;-1;-0.011547;-0.0075675;-0.0075675;-0.0075675;-0.0035976;-0.261;-0.261;-0.40933;-0.0018061;-0.0018061;-0.0018061;-0.0075675;-0.042403;45.354;-41.257;-0.081948;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.27043;-0.0075675;-0.34746;-0.3237;-0.1135;-0.0075675;-0.0075675;-0.0075675;-0.0075675;-0.0075675;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.17619;-0.0075675;41.2494;0.18489;-0.16103;-1;-0.0075675;-0.0075675;-0.0075675;-0.0075675;-1;-0.21675;-0.0075675;-0.0075675;-0.0075675;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.0075675;-0.0075675;-0.18684;-0.054496;-0.11104;-0.0035976;-0.0018061;-0.028225;-0.30772;-0.0075675
biomassPan_panLachnoanaerobaculum_saburreum,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ai17tca1_c;ai17tcaacgam_c;ai17tcaala_D_c;ai17tcaglc_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;btn_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;fmn_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;i17tca1_c;i17tcaacgam_c;i17tcaala_D_c;i17tcaglc_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;sttca1_c;sttcaacgam_c;sttcaala_D_c;sttcaglc_c;tcam_c;teich_45_BS_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;uacgam_c;udcpdp_c;udpglcur_c;utp_c;val_L_c;zn2_c,-0.0039209;-0.0039209;-0.0039209;-0.0039209;-0.019118;0.020494;-0.0039209;40.3192;-0.00045869;-0.00045869;-0.00045869;-0.00045869;-0.3872;-0.0039209;0.0039209;-0.23316;-0.1875;-0.1875;-40.4102;1;-0.0039209;-0.0039209;0.0039209;-0.0039209;-0.010125;-0.010125;-0.010125;-0.0039209;-0.0039209;-0.069379;-0.0039209;-0.071273;-0.019195;-0.011538;-0.011538;0.0039209;-1;-0.019195;-0.0039209;-0.0039209;-0.0039209;-0.0039209;-0.22973;-0.22973;-0.48434;-0.001806;-0.001806;-0.001806;-0.0039209;-0.11179;-14.9957;19.3633;-0.079946;-0.00045869;-0.00045869;-0.00045869;-0.00045869;-0.24907;-0.0039209;-0.3683;-0.29516;-0.12417;-0.0039209;-0.0039209;-0.0039209;-0.0039209;-0.0039209;-0.010125;-0.010125;-0.010125;-0.010125;-0.010125;-0.010125;-0.16002;-0.0039209;40.3153;0.40849;-0.17843;-1;-0.0039209;-0.0039209;-0.0039209;-0.0039209;-1;-0.18893;-0.0039209;-0.0039209;-0.0039209;-0.00045869;-0.00045869;-0.00045869;-0.00045869;-0.001865;-0.00054467;-0.0039209;-0.0039209;-0.20492;-0.049054;-0.11823;-0.0039209;-0.019118;-0.00054467;-0.074932;-0.34093;-0.0039209
CAt4,"calcium transport in/out via proton antiporter","Transport, extracellular",-1000,1000,ca2_c;ca2_e;h_c;h_e,-1;1;1;-1
DESAT16,"Palmitoyl-CoA desaturase (n-C16:0CoA -> n-C16:1CoA)",Fatty acid synthesis,0,1000,h2o_c;h_c;hdcoa_c;nadp_c;nadph_c;o2_c;pmtcoa_c,2;-1;1;1;-1;-1;-1
ILEATB0tc,"Transport of L-Isoleucine by Atb0 Transporter","Transport, extracellular",0,1000,cl_c;cl_e;ile_L_c;ile_L_e;na1_c;na1_e,1;-1;1;-1;2;-2
r1106,"Postulated Transport Reaction","Transport, extracellular",-1000,1000,ribflv_c;ribflv_e,1;-1
r1771,"Y+Lat2 Utilized Transport","Transport, extracellular",0,1000,na1_c;na1_e;phe_L_c;phe_L_e;pro_L_c;pro_L_e,1;-1;1;-1;-1;1
r1786,"Y+Lat2 Utilized Transport","Transport, extracellular",0,1000,na1_c;na1_e;pro_L_c;pro_L_e;tyr_L_c;tyr_L_e,1;-1;-1;1;1;-1
biomassPan_panLachnospira_pectinoschiza,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ai17tca1_c;ai17tcaacgam_c;ai17tcaala_D_c;ai17tcaglc_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;btn_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;fmn_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;i17tca1_c;i17tcaacgam_c;i17tcaala_D_c;i17tcaglc_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;sttca1_c;sttcaacgam_c;sttcaala_D_c;sttcaglc_c;tcam_c;teich_45_BS_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;uacgam_c;udcpdp_c;udpglcur_c;utp_c;val_L_c;zn2_c,-0.0054542;-0.0054542;-0.0054542;-0.0054542;-0.011185;0.014449;-0.0054542;40.7496;-0.0010613;-0.0010613;-0.0010613;-0.0010613;-0.3323;-0.0054542;0.0054542;-0.21492;-0.16952;-0.16952;-40.8146;1;-0.0051273;-0.0054542;0.0054542;-0.0054542;-0.0096821;-0.0092824;-0.0092824;-0.0054542;-0.0054542;-0.049529;-0.0054542;-0.064702;-0.018508;-0.010456;-0.010456;0.0054542;-1;-0.018508;-0.0054542;-0.0054542;-0.0054542;-0.0051273;-0.24408;-0.24408;-0.44992;-0.0018173;-0.0018173;-0.0018173;-0.0054542;-0.079948;12.6987;-8.4553;-0.080865;-0.0010613;-0.0010613;-0.0010613;-0.0010613;-0.25887;-0.0054542;-0.35873;-0.30826;-0.11927;-0.0054542;-0.0054542;-0.0054542;-0.0054542;-0.0054542;-0.0096821;-0.0092824;-0.0092824;-0.0096821;-0.0092824;-0.0092824;-0.16744;-0.0054542;40.7441;0.30589;-0.17044;-1;-0.0054542;-0.0054542;-0.0054542;-0.0054542;-1;-0.2017;-0.0054542;-0.0054542;-0.0054542;-0.0010883;-0.0010883;-0.0010883;-0.0010883;-0.0018492;-2.9721e-05;-0.0054542;-0.0054542;-0.19662;-0.051552;-0.11493;-0.0051273;-0.011185;-2.9721e-05;-0.053498;-0.32569;-0.0054542
RIBFLVt2,"RIBFLVt2",,0,1000,h_c;h_e;ribflv_c;ribflv_e,1;-1;1;-1
biomassPan_panLachnospiraceae_bacterium,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ai17tca1_c;ai17tcaacgam_c;ai17tcaala_D_c;ai17tcaglc_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;btn_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;fmn_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;i17tca1_c;i17tcaacgam_c;i17tcaala_D_c;i17tcaglc_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;sttca1_c;sttcaacgam_c;sttcaala_D_c;sttcaglc_c;tcam_c;teich_45_BS_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;uacgam_c;udcpdp_c;udpglcur_c;utp_c;val_L_c;zn2_c,-0.0048089;-0.0048089;-0.0048089;-0.0048089;-0.014664;0.017189;-0.0048089;40.5623;-0.00076046;-0.00076046;-0.00076046;-0.00076046;-0.35619;-0.0048089;0.0048089;-0.22286;-0.17734;-0.17734;-40.6386;1;-0.004391;-0.0048089;0.0048089;-0.0048089;-0.010161;-0.0095;-0.0095;-0.0048089;-0.0048089;-0.058166;-0.0048089;-0.067561;-0.017452;-0.01228;-0.01228;0.0048089;-1;-0.017452;-0.0048089;-0.0048089;-0.0048089;-0.004391;-0.23784;-0.23784;-0.46489;-0.00184;-0.00184;-0.00184;-0.0048089;-0.093802;0.6492;3.6482;-0.080465;-0.00076046;-0.00076046;-0.00076046;-0.00076046;-0.25461;-0.0048089;-0.36289;-0.30256;-0.1214;-0.0048089;-0.0048089;-0.0048089;-0.0048089;-0.0048089;-0.010161;-0.0095;-0.0095;-0.010161;-0.0095;-0.0095;-0.16421;-0.0048089;40.5575;0.35053;-0.17392;-1;-0.0048089;-0.0048089;-0.0048089;-0.0048089;-1;-0.19614;-0.0048089;-0.0048089;-0.0048089;-0.00084193;-0.00084193;-0.00084193;-0.00084193;-0.0018836;-0.00014258;-0.0048089;-0.0048089;-0.20023;-0.050465;-0.11637;-0.004391;-0.014664;-0.00014258;-0.062824;-0.33232;-0.0048089
ADXFTNS,"Aminodeoxyfutalosine nucleosidase",Ubiquinone and other terpenoid-quinone biosynthesis,0,1000,6adxft_c;ade_c;dhxft_c;h2o_c;h_c,-1;1;1;-1;1
ADXFTSNT,"Aminodeoxyfutalosine synthase",Ubiquinone and other terpenoid-quinone biosynthesis,0,1000,3cvobz_c;6adxft_c;amet_c;h2o_c;hco3_c;met_L_c,-1;1;-1;-1;1;1
ATPS3,"ATP synthase three protons for one ATP",Respiration,0,1000,adp_c;atp_c;h2o_c;h_c;h_e;pi_c,-1;1;1;2;-3;-1
CHDHR,"Chorismate dehydratase",Ubiquinone and other terpenoid-quinone biosynthesis,0,1000,3cvobz_c;chor_c;h2o_c,1;-1;1
CPPPGOr,"coproporphyrinogen oxidase (O2 required)",Vitamin B12 metabolism,-1000,1000,co2_c;cpppg3_c;h2o_c;h_c;o2_c;pppg9_c,2;-1;2;-2;-1;1
DH6NAOT4,"1,4-dihydroxy-6-naphthoate octaprenyltransferase (predicted reaction)",Ubiquinone and other terpenoid-quinone biosynthesis,0,1000,2dmmql8_c;co2_c;dh6na_c;h_c;octdp_c;ppi_c,1;1;-1;-1;-1;1
DH6NPHS,"1,4-dihydroxy-6-naphthoate synthase (predicted reaction)",Ubiquinone and other terpenoid-quinone biosynthesis,0,1000,cdhxft_c;dh6na_c;glyald_c,-1;1;1
DXFTOR,"Dehypoxanthine futalosine:S-adenosyl-L-methionine oxidoreductase (cyclizing)",Ubiquinone and other terpenoid-quinone biosynthesis,0,1000,amet_c;cdhxft_c;dad_5_c;dhxft_c;h_c;met_L_c,-1;1;1;-1;1;1
EX_trypta(e),"Tryptamine exchange",Exchange/demand reaction,-1000,1000,trypta_e,-1
FOROXAtex,"Formate/ oxalate exchange","Transport, extracellular",-1000,1000,for_c;for_e;h_c;h_e;oxa_c;oxa_e,-1;1;-1;1;1;-1
OXCOADC,"Oxalyl-CoA decarboxylase",Oxalate metabolism,0,1000,co2_c;formcoa_c;oxcoa_c,1;1;-1
TRYPTAte,"Tryptamine Transport, Cytosol","Transport, extracellular",-1000,1000,h_c;h_e;trypta_c;trypta_e,-1;1;-1;1
biomassPan_panLactobacillus_acidophilus,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ai17tca1_c;ai17tcaacgam_c;ai17tcaala_D_c;ai17tcaglc_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;btn_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;colipa_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;fmn_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;i17tca1_c;i17tcaacgam_c;i17tcaala_D_c;i17tcaglc_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;sttca1_c;sttcaacgam_c;sttcaala_D_c;sttcaglc_c;tcam_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;uacgam_c;udcpdp_c;utp_c;val_L_c;zn2_c,-0.0051919;-0.0051919;-0.0051919;-0.0051919;-0.012516;0.015433;-0.0051919;40.6768;-0.00097251;-0.00097251;-0.00097251;-0.00097251;-0.34158;-0.0051919;0.0051919;-0.218;-0.17256;-0.17256;-40.7462;1;-0.0049537;-0.0051919;0.0051919;-0.0051919;-0.0095383;-0.0095383;-0.0095383;-0.0051919;-0.0051919;-0.0038478;-0.052884;-0.0051919;-0.065812;-0.019103;-0.01016;-0.01016;0.0051919;-1;-0.019103;-0.0051919;-0.0051919;-0.0051919;-0.0049537;-0.24166;-0.24166;-0.45573;-0.0015282;-0.0015282;-0.0015282;-0.0051919;-0.085329;8.0182;-3.7538;-0.080709;-0.00097251;-0.00097251;-0.00097251;-0.00097251;-0.25722;-0.0051919;-0.36035;-0.30604;-0.1201;-0.0051919;-0.0051919;-0.0051919;-0.0051919;-0.0051919;-0.0095383;-0.0095383;-0.0095383;-0.0095383;-0.0095383;-0.0095383;-0.16619;-0.0051919;40.6717;0.32323;-0.17179;-1;-0.0051919;-0.0051919;-0.0051919;-0.0051919;-1;-0.19954;-0.0051919;-0.0051919;-0.0051919;-0.00097251;-0.00097251;-0.00097251;-0.00097251;-0.0015525;-0.0051919;-0.0051919;-0.19802;-0.051129;-0.11549;-0.0049537;-0.012516;-0.05712;-0.32826;-0.0051919
