metID,metName,metFormula,metComp
CD4Tcells_CE4988_c,"""10,11-Dihydro-12-Epi-Leukotriene B4""",C20H33O4,c
CD4Tcells_3hbcoa_R_c,"3-Hydroxybutyryl-CoA",C25H38N7O18P3S,c
CD4Tcells_3bcrn_c,"3-Hydroxy Butyryl Carnitine",C11H21NO5,c
CD4Tcells_3bcrn_e,"3-Hydroxy Butyryl Carnitine",C11H21NO5,e
CD4Tcells_doco13ecoa_c,"13-Docosenoyl Coenzyme A",C43H72N7O17P3S,c
CD4Tcells_doco13ac_e,"Erucic acid",C22H41O2,e
CD4Tcells_thexddcoa_m,"""Trans7,10-Hexadecadienoyl Coenzyme A""",C37H58N7O17P3S,m
CD4Tcells_hexdtrcoa_m,"""7,10,13-Hexadecatrienoyl Coenzyme A""",C37H56N7O17P3S,m
CD4Tcells_glypro_e,"Glycylproline",C7H12N2O3,e
CD4Tcells_glypro_c,"Glycylproline",C7H12N2O3,c
CD4Tcells_leuleu_c,"Leucylleucine",C12H24N2O3,c
CD4Tcells_leuleu_e,"Leucylleucine",C12H24N2O3,e
CD4Tcells_progly_e,"L-Prolinylglycine",C7H12N2O3,e
CD4Tcells_progly_c,"L-Prolinylglycine",C7H12N2O3,c
CD4Tcells_q10_e,"Ubiquinone-1",C59H90O4,e
CD4Tcells_dhap_m,"Dihydroxyacetone phosphate",C3H5O6P,m
CD4Tcells_5dpmev_c,"(S)-5-Diphosphomevalonic acid",C6H10O10P2,c
CD4Tcells_6pgl_c,"6-Phosphonoglucono-D-lactone",C6H9O9P,c
CD4Tcells_glu5sa_c,"L-Glutamic gamma-semialdehyde",C5H9NO3,c
CD4Tcells_mal_L_x,"L-Malic acid",C4H4O5,x
CD4Tcells_5pmev_c,"Mevalonic acid-5P",C6H10O7P,c
CD4Tcells_1pyr5c_c,"1-Pyrroline-5-Carboxylate",C5H6NO2,c
CD4Tcells_5oxpro_e,"Pyroglutamic acid",C5H6NO3,e
CD4Tcells_aicar_e,"AICAR",C9H13N4O8P,e
CD4Tcells_mal_L_e,"L-Malic acid",C4H4O5,e
CD4Tcells_idour_e,"Iduronic acid",C6H9O7,e
CD4Tcells_Lkynr_e,"L-Kynurenine",C10H12N2O3,e
CD4Tcells_cholp_e,"Phosphorylcholine",C5H13NO4P,e
CD4Tcells_dcmp_e,"dCMP",C9H12N3O7P,e
CD4Tcells_ethamp_e,"O-Phosphoethanolamine",C2H7NO4P,e
CD4Tcells_g3pc_e,"Glycerophosphocholine",C8H20NO6P,e
CD4Tcells_udpglcur_e,"Uridine diphosphate glucuronic acid",C15H19N2O18P2,e
CD4Tcells_orot5p_e,"Orotidylic acid",C10H10N2O11P,e
CD4Tcells_lneldccrn_e,"""6Z,9Z-Octadecadienoylcarnitine""",C25H45NO4,e
CD4Tcells_pmtcrn_e,"L-Palmitoylcarnitine",C23H45NO4,e
CD4Tcells_3mhis_c,"3-Methylhistidine",C7H11N3O2,c
CD4Tcells_pcholn15_hs_e,"""1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)""",C23H49NO7P,e
CD4Tcells_pedh203_hs_e,"""1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14)""",C25H46NO7P,e
CD4Tcells_pcholn15_hs_c,"""1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)""",C23H49NO7P,c
CD4Tcells_pedh203_hs_c,"""1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14)""",C25H46NO7P,c
CD4Tcells_lnlccrn_e,"Linoleyl carnitine",C25H45NO4,e
CD4Tcells_15HPET_e,"15S-Hydroperoxyeicosatetraenoate",C20H31O4,e
CD4Tcells_2oxoadp_e,"Oxoadipic acid",C6H6O5,e
CD4Tcells_34hpl_c,"Hydroxyphenyllactic acid",C9H9O4,c
CD4Tcells_3mhis_e,"3-Methylhistidine",C7H11N3O2,e
CD4Tcells_5aop_e,"5-Aminolevulinic acid",C5H9NO3,e
CD4Tcells_7dhchsterol_e,"7-Dehydrocholesterol",C27H44O,e
CD4Tcells_amet_e,"S-Adenosylmethionine",C15H23N6O5S,e
CD4Tcells_biliverd_e,"Biliverdin",C33H32N4O6,e
CD4Tcells_C05957_e,"Prostaglandin J2",C20H29O4,e
CD4Tcells_C06314_e,"Lipoxin A4",C20H31O5,e
CD4Tcells_C11695_e,"Anandamide",C22H37NO2,e
CD4Tcells_HC00900_e,"Methylmalonic acid",C4H4O4,e
CD4Tcells_lthstrl_e,"Lathosterol",C27H46O,e
CD4Tcells_mev_R_e,"Mevalonic acid",C6H11O4,e
CD4Tcells_nwharg_e,"N-(o)-Hydroxyarginine",C6H15N4O3,e
CD4Tcells_pser_L_c,"Phosphoserine",C3H6NO6P,c
CD4Tcells_pser_L_e,"Phosphoserine",C3H6NO6P,e
CD4Tcells_estriol_e,"Estriol",C18H24O3,e
CD4Tcells_normete_L_e,"Normetanephrine",C9H14NO3,e
CD4Tcells_pgp_hs_m,"Phosphatidyl Glycerol Phosphate",C6H11O9P2FULLRCO2FULLR2CO2,m
CD4Tcells_etha_e,"Ethanolamine",C2H8NO,e
CD4Tcells_ppp9_c,"Protoporphyrin IX",C34H32N4O4,c
CD4Tcells_f1a_e,"F1Alpha",C22H37N2O15X,e
CD4Tcells_dxtrn_e,"""Phosphorylase-Limit Dextrin (Glycogenin-1,6{4[1,4-Glc], 4[1,4-Glc]})""",C48H81O41X,e
CD4Tcells_dhcholestanate_e,"""3a,7a-Dihydroxycoprostanic acid""",C27H45O4,e
CD4Tcells_xol7ah3_e,"""3 alpha,7 alpha,26-Trihydroxy-5beta-cholestane""",C27H48O3,e
CD4Tcells_glcn_e,"Gluconic acid",C6H11O7,e
CD4Tcells_grdp_c,"Geranyl-PP",C10H17O7P2,c
CD4Tcells_ppbng_c,"Porphobilinogen",C10H13N2O4,c
CD4Tcells_hmbil_c,"Hydroxymethylbilane",C40H38N4O17,c
CD4Tcells_4ppan_c,"D-4'-Phosphopantothenate",C9H15NO8P,c
CD4Tcells_xyl_D_e,"D-Xylose",C5H10O5,e
CD4Tcells_gal1p_c,"D-galactopyranose 1-phosphate",C6H11O9P,c
CD4Tcells_pydam_e,"Pyridoxamine",C8H13N2O2,e
CD4Tcells_acald_e,"Acetaldehyde",C2H4O,e
CD4Tcells_2m3ovcoa_m,"2-Methyl-3-Oxo-Valeryl Coenzyme A",C27H40N7O18P3S,m
CD4Tcells_2m3ovac_m,"2-Methyl-3-Oxo-Valerate",C6H9O3,m
CD4Tcells_2m3ovac_c,"2-Methyl-3-Oxo-Valerate",C6H9O3,c
CD4Tcells_2m3hvac_c,"2-Methyl-3-Hydroxy-Valerate",C6H11O3,c
CD4Tcells_2m3hvac_e,"2-Methyl-3-Hydroxy-Valerate",C6H11O3,e
CD4Tcells_3mglutac_m,"3-Methyl-Glutaconate",C6H6O4,m
CD4Tcells_3mglutac_c,"3-Methyl-Glutaconate",C6H6O4,c
CD4Tcells_3mglutac_e,"3-Methyl-Glutaconate",C6H6O4,e
CD4Tcells_thexdd_m,"""7Z,10Z-Hexadecadienoic Acid""",C16H27O2,m
CD4Tcells_thexdd_c,"""7Z,10Z-Hexadecadienoic Acid""",C16H27O2,c
CD4Tcells_thexdd_e,"""7Z,10Z-Hexadecadienoic Acid""",C16H27O2,e
CD4Tcells_hexdtr_m,"""(Z,Z,Z)-7,10,13-Hexadecatrienoic Acid""",C16H25O2,m
CD4Tcells_hexdtr_c,"""(Z,Z,Z)-7,10,13-Hexadecatrienoic Acid""",C16H25O2,c
CD4Tcells_hexdtr_e,"""(Z,Z,Z)-7,10,13-Hexadecatrienoic Acid""",C16H25O2,e
CD4Tcells_ppp9_e,"Protoporphyrin IX",C34H32N4O4,e
CD4Tcells_ppbng_e,"Porphobilinogen",C10H13N2O4,e
CD4Tcells_ametam_e,"S-Adenosylmethioninamine",C14H24N6O3S,e
CD4Tcells_sphings_e,"Sphingosine",C18H38NO2,e
CD4Tcells_fdp_e,"""Fructose 1,6-bisphosphate""",C6H10O12P2,e
CD4Tcells_23dh1i56dio_c,"""2,3-Dihydro-1H-Indole-5,6-Dione""",C8H7NO2,c
CD4Tcells_4glu56dihdind_c,"""4-S-Glutathionyl-5,6-Dihydroxyindoline""",C18H23N4O8S,c
CD4Tcells_CE5025_e,"5-S-Glutathionyl-Dopamine",C18H26N4O8S,e
CD4Tcells_gluside_hs_e,"D-Glucosyl-N-Acylsphingosine",C24H46NO7FULLRCO,e
CD4Tcells_gm2_hs_l,"Ganglioside GM2 (d18:1/12:0)",C49H85N3O25FULLRCO,l
CD4Tcells_gm1_hs_l,"Ganglioside Gm1",C55H95N3O30FULLRCO,l
CD4Tcells_thcrm_hs_l,"Trihexosylceramide (d18:1/12:0)",C36H66NO17FULLRCO,l
CD4Tcells_gm1_hs_e,"Ganglioside Gm1",C55H95N3O30FULLRCO,e
CD4Tcells_gm3_hs_l,"Ganglioside GM3 (d18:1/12:0)",C41H72N2O20FULLRCO,l
CD4Tcells_galgluside_hs_r,"Galactosyl Glucosyl Ceramide",C30H56NO12FULLRCO,r
CD4Tcells_acglcgalgluside_hs_c,"Lactotriaosylceramide",C38H69N2O17FULLRCO,c
CD4Tcells_galacglcgalgluside_hs_c,"D-Glucosylceramide",C44H79N2O22FULLRCO,c
CD4Tcells_M02195_c,"Fuc-alpha1->2Gal-beta1->3GlcNAc-beta1->3Gal-beta1->4Glc-beta1-1'Cer",C50H89N2O26FULLRCO,c
CD4Tcells_galfucgalacglcgalgluside_hs_c,"Gal-Alpha1->3(Fuc-Alpha1->2)Gal-Beta1->3GlcNac-Beta1->3LacCer",C56H99N2O31FULLRCO,c
CD4Tcells_M02637_c,"Octadecatrienoylcarnitine",C25H43NO4,c
CD4Tcells_M02637_m,"Octadecatrienoylcarnitine",C25H43NO4,m
CD4Tcells_CE5116_m,"""Trans-3-Cis-8,11,14-Eicosatetraenoyl Coenzyme A""",C41H62N7O17P3S,m
CD4Tcells_CE5114_m,"""Trans-2-Cis,Cis,Cis-8,11,14-Eicosatetraenoyl Coenzyme A""",C41H62N7O17P3S,m
CD4Tcells_CE4791_m,"3(S)-Hydroxy-Dihomo-Gama-Linolenoyl Coenzyme A",C41H64N7O18P3S,m
CD4Tcells_CE4793_m,"3-Oxo-Dihomo-Gama-Linolenoyl Coenzyme A",C41H62N7O18P3S,m
CD4Tcells_dolichol_L_e,"Dolichol-20",C1080H1768O10,e
CD4Tcells_h_i,"Hydrogen Ion",H,i
Nkcells_10fthf_c,"10-Formyltetrahydrofolate",C20H21N7O7,c
Nkcells_h2o_c,"Water",H2O,c
Nkcells_o2_c,"Oxygen",O2,c
Nkcells_h2o2_c,"Hydrogen peroxide",H2O2,c
Nkcells_nh4_c,"Ammonia",H4N,c
Nkcells_h2o_m,"Water",H2O,m
Nkcells_o2_m,"Oxygen",O2,m
Nkcells_h_m,"Hydrogen Ion",H,m
Nkcells_nadph_m,"NADPH",C21H26N7O17P3,m
Nkcells_nadp_m,"NADP",C21H25N7O17P3,m
Nkcells_h_c,"Hydrogen Ion",H,c
Nkcells_atp_c,"Adenosine triphosphate",C10H12N5O13P3,c
Nkcells_adp_c,"ADP",C10H12N5O10P2,c
Nkcells_pi_c,"Phosphate",HO4P,c
Nkcells_h_x,"Hydrogen Ion",H,x
Nkcells_nadh_x,"NADH",C21H27N7O14P2,x
Nkcells_nad_x,"NAD",C21H26N7O14P2,x
Nkcells_pyr_c,"Pyruvic acid",C3H3O3,c
Nkcells_nadph_c,"NADPH",C21H26N7O17P3,c
Nkcells_nadp_c,"NADP",C21H25N7O17P3,c
Nkcells_paps_c,"Phosphoadenosine phosphosulfate",C10H11N5O13P2S,c
Nkcells_pap_c,"""Adenosine 3',5'-diphosphate""",C10H11N5O10P2,c
Nkcells_akg_m,"Oxoglutaric acid",C5H4O5,m
Nkcells_akg_c,"Oxoglutaric acid",C5H4O5,c
Nkcells_2dr1p_c,"Deoxyribose 1-phosphate",C5H9O7P,c
Nkcells_nadh_c,"NADH",C21H27N7O14P2,c
Nkcells_nad_c,"NAD",C21H26N7O14P2,c
Nkcells_h_e,"Hydrogen Ion",H,e
Nkcells_hco3_e,"Hydrogen carbonate",CHO3,e
Nkcells_hco3_c,"Hydrogen carbonate",CHO3,c
Nkcells_na1_e,"Sodium",Na,e
Nkcells_na1_c,"Sodium",Na,c
Nkcells_nadh_m,"NADH",C21H27N7O14P2,m
Nkcells_nad_m,"NAD",C21H26N7O14P2,m
Nkcells_2oxoadp_m,"Oxoadipic acid",C6H6O5,m
Nkcells_coa_m,"Coenzyme A",C21H32N7O16P3S,m
Nkcells_co2_m,"Carbon dioxide",CO2,m
Nkcells_glutcoa_m,"Glutaryl-CoA",C26H37N7O19P3S,m
Nkcells_2oxoadp_c,"Oxoadipic acid",C6H6O5,c
Nkcells_amet_c,"S-Adenosylmethionine",C15H23N6O5S,c
Nkcells_ahcys_c,"S-Adenosylhomocysteine",C14H20N6O5S,c
Nkcells_34hpl_m,"Hydroxyphenyllactic acid",C9H9O4,m
Nkcells_co2_c,"Carbon dioxide",CO2,c
Nkcells_34hpp_c,"4-Hydroxyphenylpyruvic acid",C9H7O4,c
Nkcells_35cgmp_c,"Cyclic GMP",C10H11N5O7P,c
Nkcells_2mop_m,"2-Methyl-3-oxopropanoic acid",C4H5O3,m
Nkcells_glu_L_m,"L-Glutamic acid",C5H8NO4,m
Nkcells_3dphb_m,"3-Decaprenyl-4-Hydroxybenzoate",C57H85O3,m
Nkcells_3dpdhb_m,"""3,4-dihydroxy-5-all-trans-decaprenylbenzoate""",C57H85O4,m
Nkcells_3dsphgn_c,"3-Dehydrosphinganine",C18H38NO2,c
Nkcells_sphgn_c,"Sphinganine",C18H40NO2,c
Nkcells_b2coa_m,"Crotonoyl-CoA",C25H36N7O17P3S,m
Nkcells_3hbcoa_R_m,"3-Hydroxybutyryl-CoA",C25H38N7O18P3S,m
Nkcells_3hibutcoa_m,"(S)-3-Hydroxyisobutyryl Coenzyme A",C25H38N7O18P3S,m
Nkcells_3hmp_m,"(S)-3-Hydroxyisobutyric acid",C4H7O3,m
Nkcells_glu_L_c,"L-Glutamic acid",C5H8NO4,c
Nkcells_dopa_c,"Dopamine",C8H12NO2,c
Nkcells_coa_c,"Coenzyme A",C21H32N7O16P3S,c
Nkcells_3mob_c,"alpha-Ketoisovaleric acid",C5H7O3,c
Nkcells_3mob_m,"alpha-Ketoisovaleric acid",C5H7O3,m
Nkcells_h2o_l,"Water",H2O,l
Nkcells_asp_L_c,"L-Aspartic acid",C4H6NO4,c
Nkcells_hyptaur_c,"Hypotaurine",C2H7NO2S,c
Nkcells_pyr_m,"Pyruvic acid",C3H3O3,m
Nkcells_adrnl_c,"Epinephrine",C9H14NO3,c
Nkcells_nrpphr_c,"Norepinephrine",C8H12NO3,c
Nkcells_coucoa_m,"P-Coumaroyl Coenzyme A",C30H38N7O18P3S1,m
Nkcells_4hbzcoa_m,"4-hydroxybenzoyl-CoA",C28H36N7O18P3S,m
Nkcells_accoa_m,"Acetyl-CoA",C23H34N7O17P3S,m
Nkcells_4hbz_m,"4-Hydroxybenzoic acid",C7H5O3,m
Nkcells_4mop_c,"Ketoleucine",C6H9O3,c
Nkcells_4mop_m,"Ketoleucine",C6H9O3,m
Nkcells_5adtststerone_c,"Dihydrotestosterone",C19H30O2,c
Nkcells_5adtststerone_e,"Dihydrotestosterone",C19H30O2,e
Nkcells_5adtststerone_r,"Dihydrotestosterone",C19H30O2,r
Nkcells_5aop_c,"5-Aminolevulinic acid",C5H9NO3,c
Nkcells_h2o_e,"Water",H2O,e
Nkcells_srtn_c,"Serotonin",C10H13N2O,c
Nkcells_5mthf_c,"5-Methyltetrahydrofolic acid",C20H24N7O6,c
Nkcells_5thf_m,"Pentaglutamyl Folate (Thf)",C39H45N11O18,m
Nkcells_6thf_m,"Hexaglutamyl Folate (Thf)",C44H51N12O21,m
Nkcells_7thf_c,"Heptaglutamyl Folate (Thf)",C49H57N13O24,c
Nkcells_7thf_m,"Heptaglutamyl Folate (Thf)",C49H57N13O24,m
Nkcells_man_c,"D-Mannose",C6H12O6,c
Nkcells_galgluside_hs_c,"Galactosyl Glucosyl Ceramide",C30H56NO12FULLRCO,c
Nkcells_udpgal_c,"Uridine diphosphategalactose",C15H22N2O17P2,c
Nkcells_udp_c,"Uridine 5'-diphosphate",C9H11N2O12P2,c
Nkcells_h_g,"Hydrogen Ion",H,g
Nkcells_galgluside_hs_g,"Galactosyl Glucosyl Ceramide",C30H56NO12FULLRCO,g
Nkcells_udpgal_g,"Uridine diphosphategalactose",C15H22N2O17P2,g
Nkcells_udp_g,"Uridine 5'-diphosphate",C9H11N2O12P2,g
Nkcells_T_antigen_g,"T-Antigen (Core 1)",C14H24NO10X,g
Nkcells_uacgam_g,"Uridine diphosphate-N-acetylglucosamine",C17H25N3O17P2,g
Nkcells_core2_g,"Core 2",C22H37N2O15X,g
Nkcells_mthgxl_c,"Pyruvaldehyde",C3H4O2,c
Nkcells_fucgalacglcgalgluside_hs_g,"Type Ih Glycolipid",C50H89N2O26FULLRCO,g
Nkcells_udpacgal_g,"Uridine diphosphate-N-acetylgalactosamine",C17H25N3O17P2,g
Nkcells_acgalfucgalacglcgalgluside_hs_g,"Type Ia Glycolipid",C58H102N3O31FULLRCO,g
Nkcells_h_l,"Hydrogen Ion",H,l
Nkcells_aacoa_m,"Acetoacetyl-CoA",C25H36N7O18P3S,m
Nkcells_coa_x,"Coenzyme A",C21H32N7O16P3S,x
Nkcells_acac_m,"Acetoacetic acid",C4H5O3,m
Nkcells_acald_c,"Acetaldehyde",C2H4O,c
Nkcells_atp_m,"Adenosine triphosphate",C10H12N5O13P3,m
Nkcells_adp_m,"ADP",C10H12N5O10P2,m
Nkcells_pi_m,"Phosphate",HO4P,m
Nkcells_hco3_m,"Hydrogen carbonate",CHO3,m
Nkcells_malcoa_m,"Malonyl-CoA",C24H33N7O19P3S,m
Nkcells_accoa_c,"Acetyl-CoA",C23H34N7O17P3S,c
Nkcells_amp_m,"Adenosine monophosphate",C10H12N5O7P,m
Nkcells_ppi_m,"Pyrophosphate",HO7P2,m
Nkcells_accoa_r,"Acetyl-CoA",C23H34N7O17P3S,r
Nkcells_acgal_c,"N-Acetylgalactosamine",C8H15NO6,c
Nkcells_acgal1p_c,"N-Acetyl-D-galactosamine 1-phosphate",C8H14NO9P,c
Nkcells_itp_c,"Inosine triphosphate",C10H11N4O14P3,c
Nkcells_idp_c,"IDP",C10H11N4O11P2,c
Nkcells_acgal_l,"N-Acetylgalactosamine",C8H15NO6,l
Nkcells_gam6p_c,"Glucosamine 6-phosphate",C6H13NO8P,c
Nkcells_acgam6p_c,"N-Acetyl-D-Glucosamine 6-Phosphate",C8H14NO9P,c
Nkcells_acgam_c,"N-Acetyl-D-glucosamine",C8H15NO6,c
Nkcells_acgam1p_c,"N-Acetyl-glucosamine 1-phosphate",C8H14NO9P,c
Nkcells_acgam_l,"N-Acetyl-D-glucosamine",C8H15NO6,l
Nkcells_ac_c,"Acetic acid",C2H3O2,c
Nkcells_ac_e,"Acetic acid",C2H3O2,e
Nkcells_cit_c,"Citric acid",C6H5O7,c
Nkcells_oaa_c,"Oxalacetic acid",C4H2O5,c
Nkcells_acnacngal14acglcgalgluside_hs_e,"""3',8'-LD1""",C66H111N4O38FULLRCO,e
Nkcells_acnacngal14acglcgalgluside_hs_c,"""3',8'-LD1""",C66H111N4O38FULLRCO,c
Nkcells_acnacngal14acglcgalgluside_hs_g,"""3',8'-LD1""",C66H111N4O38FULLRCO,g
Nkcells_acmanap_c,"N-Acetyl-D-mannosamine 6-phosphate",C8H14NO9P,c
Nkcells_pep_c,"Phosphoenolpyruvic acid",C3H2O6P,c
Nkcells_acnamp_c,"N-Acetylneuraminic acid 9-phosphate",C11H17NO12P,c
Nkcells_man6p_c,"Mannose 6-phosphate",C6H11O9P,c
Nkcells_acnam_c,"N-Acetylneuraminic acid",C11H18NO9,c
Nkcells_acnam_l,"N-Acetylneuraminic acid",C11H18NO9,l
Nkcells_acmana_c,"N-Acetylmannosamine",C8H15NO6,c
Nkcells_fad_m,"FAD",C27H31N9O15P2,m
Nkcells_fadh2_m,"FADH",C27H33N9O15P2,m
Nkcells_ivcoa_m,"Isovaleryl-CoA",C26H40N7O17P3S,m
Nkcells_3mb2coa_m,"3-Methylcrotonyl-CoA",C26H38N7O17P3S,m
Nkcells_ibcoa_m,"Isobutyryl-CoA",C25H38N7O17P3S,m
Nkcells_2mp2coa_m,"Methacrylyl-CoA",C25H36N7O17P3S,m
Nkcells_cit_m,"Citric acid",C6H5O7,m
Nkcells_icit_m,"Isocitric acid",C6H5O7,m
Nkcells_h2o_x,"Water",H2O,x
Nkcells_acrn_c,"L-Acetylcarnitine",C9H17NO4,c
Nkcells_acrn_m,"L-Acetylcarnitine",C9H17NO4,m
Nkcells_amp_c,"Adenosine monophosphate",C10H12N5O7P,c
Nkcells_ppi_c,"Pyrophosphate",HO7P2,c
Nkcells_ac_m,"Acetic acid",C2H3O2,m
Nkcells_ac_g,"Acetic acid",C2H3O2,g
Nkcells_adn_c,"Adenosine",C10H13N5O4,c
Nkcells_ins_c,"Inosine",C10H12N4O5,c
Nkcells_nh4_e,"Ammonia",H4N,e
Nkcells_adn_e,"Adenosine",C10H13N5O4,e
Nkcells_ade_c,"Adenine",C5H5N5,c
Nkcells_gtp_c,"Guanosine triphosphate",C10H12N5O14P3,c
Nkcells_gdp_c,"Guanosine diphosphate",C10H12N5O11P2,c
Nkcells_gtp_m,"Guanosine triphosphate",C10H12N5O14P3,m
Nkcells_gdp_m,"Guanosine diphosphate",C10H12N5O11P2,m
Nkcells_datp_c,"Deoxyadenosine triphosphate",C10H12N5O12P3,c
Nkcells_dadp_c,"dADP",C10H12N5O9P2,c
Nkcells_ametam_c,"S-Adenosylmethioninamine",C14H24N6O3S,c
Nkcells_camp_c,"Cyclic AMP",C10H11N5O6P,c
Nkcells_adn_m,"Adenosine",C10H13N5O4,m
Nkcells_g1p_c,"Glucose 1-phosphate",C6H11O9P,c
Nkcells_man1p_c,"D-Mannose 1-phosphate",C6H11O9P,c
Nkcells_adprib_c,"Adenosine diphosphate ribose",C15H21N5O14P2,c
Nkcells_crn_c,"L-Carnitine",C7H15NO3,c
Nkcells_crn_m,"L-Carnitine",C7H15NO3,m
Nkcells_adrnl_e,"Epinephrine",C9H14NO3,e
Nkcells_aps_c,"Adenosine phosphosulfate",C10H12N5O10PS,c
Nkcells_dcamp_c,"Adenylsuccinic acid",C14H14N5O11P,c
Nkcells_fum_c,"Fumaric acid",C4H2O4,c
Nkcells_25aics_c,"SAICAR",C13H15N4O12P,c
Nkcells_aicar_c,"AICAR",C9H13N4O8P,c
Nkcells_ksii_core2_pre2_g,"""Keratan Sulfate Ii Biosynthesis, Precursor 2""",C39H63N3O28X,g
Nkcells_ksii_core2_pre3_g,"""Keratan Sulfate Ii Biosynthesis, Precursor 3""",C47H76N4O33X,g
Nkcells_ksii_core2_pre4_g,"""Keratan Sulfate Ii Biosynthesis, Precursor 4""",C53H86N4O38X,g
Nkcells_ksii_core2_pre5_g,"""Keratan Sulfate Ii Biosynthesis, Precursor 5""",C61H99N5O43X,g
Nkcells_ksii_core2_pre7_g,"""Keratan Sulfate Ii Biosynthesis, Precursor 7""",C67H108N5O51SX,g
Nkcells_ksii_core2_pre8_g,"""Keratan Sulfate Ii Biosynthesis, Precursor 8""",C75H121N6O56SX,g
Nkcells_cdpchol_c,"Citicoline",C14H25N4O11P2,c
Nkcells_cmp_c,"Cytidine monophosphate",C9H12N3O8P,c
Nkcells_cdpea_c,"CDP-Ethanolamine",C11H19N4O11P2,c
Nkcells_agm_m,"Agmatine",C5H16N4,m
Nkcells_Rtotal2coa_c,"R Total 2 Coenzyme A",CO2FULLR2C21H31N7O15P3S,c
Nkcells_alpa_hs_c,"Lysophosphatidic Acid",C3H4O5PFULLRCO2,c
Nkcells_pa_hs_c,"Phosphatidate",C3H5O4PFULLRCO2FULLR2CO2,c
Nkcells_gly_m,"Glycine",C2H5NO2,m
Nkcells_pyr_x,"Pyruvic acid",C3H3O3,x
Nkcells_air_c,"5-Aminoimidazole ribonucleotide",C8H12N3O7P,c
Nkcells_5aizc_c,"5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate",C9H11N3O9P,c
Nkcells_succoa_m,"Succinyl-CoA",C25H35N7O19P3S,m
Nkcells_mal_L_c,"L-Malic acid",C4H4O5,c
Nkcells_mal_L_m,"L-Malic acid",C4H4O5,m
Nkcells_ala_L_e,"L-Alanine",C3H7NO2,e
Nkcells_ala_L_c,"L-Alanine",C3H7NO2,c
Nkcells_asn_L_c,"L-Asparagine",C4H8N2O3,c
Nkcells_asn_L_e,"L-Asparagine",C4H8N2O3,e
Nkcells_cys_L_c,"L-Cysteine",C3H7NO2S,c
Nkcells_cys_L_e,"L-Cysteine",C3H7NO2S,e
Nkcells_ala_D_e,"D-Alanine",C3H7NO2,e
Nkcells_ala_D_c,"D-Alanine",C3H7NO2,c
Nkcells_gln_L_c,"L-Glutamine",C5H10N2O3,c
Nkcells_gln_L_e,"L-Glutamine",C5H10N2O3,e
Nkcells_gly_c,"Glycine",C2H5NO2,c
Nkcells_ser_L_c,"L-Serine",C3H7NO3,c
Nkcells_ser_L_e,"L-Serine",C3H7NO3,e
Nkcells_thr_L_c,"L-Threonine",C4H9NO3,c
Nkcells_thr_L_e,"L-Threonine",C4H9NO3,e
Nkcells_lald_D_c,"D-Lactaldehyde",C3H6O2,c
Nkcells_dhap_c,"Dihydroxyacetone phosphate",C3H5O6P,c
Nkcells_arachd_c,"Arachidonic acid",C20H31O2,c
Nkcells_leuktrA4_c,"Leukotriene A4",C20H29O3,c
Nkcells_h2o_r,"Water",H2O,r
Nkcells_o2_r,"Oxygen",O2,r
Nkcells_amet_m,"S-Adenosylmethionine",C15H23N6O5S,m
Nkcells_ahcys_m,"S-Adenosylhomocysteine",C14H20N6O5S,m
Nkcells_imp_c,"Inosinic acid",C10H11N4O8P,c
Nkcells_andrstrn_r,"Androsterone",C19H30O2,r
Nkcells_lys_L_c,"L-Lysine",C6H15N2O2,c
Nkcells_arachcoa_c,"Eicosanoyl-CoA",C41H70N7O17P3S,c
Nkcells_arachdcoa_x,"Arachidonyl-CoA",C41H62N7O17P3S,x
Nkcells_arachd_e,"Arachidonic acid",C20H31O2,e
Nkcells_arachd_r,"Arachidonic acid",C20H31O2,r
Nkcells_arach_e,"Arachidic acid",C20H39O2,e
Nkcells_arach_c,"Arachidic acid",C20H39O2,c
Nkcells_arg_L_m,"L-Arginine",C6H15N4O2,m
Nkcells_lys_L_e,"L-Lysine",C6H15N2O2,e
Nkcells_arg_L_e,"L-Arginine",C6H15N4O2,e
Nkcells_arg_L_c,"L-Arginine",C6H15N4O2,c
Nkcells_citr_L_c,"Citrulline",C6H13N3O3,c
Nkcells_sgalside_hs_l,"Sulfatide Galactocerebroside",C24H45NO10SFULLRCO,l
Nkcells_galside_hs_l,"Galactosylceramide (d18:1/16:0)",C24H46NO7FULLRCO,l
Nkcells_so4_l,"Sulfate",O4S,l
Nkcells_Rtotal_c,"R Total",CO2FULLR,c
Nkcells_Rtotalcoa_c,"R Total Coenzyme A",CO2FULLRC21H31N7O15P3S,c
Nkcells_Rtotal3coa_c,"R Total 3 Coenzyme A",CO2FULLR3C21H31N7O15P3S,c
Nkcells_Rtotal3_c,"R Total 3 Position",CO2FULLR3,c
Nkcells_pmtcoa_c,"Palmityl-CoA",C37H62N7O17P3S,c
Nkcells_lnlncacoa_c,"Alpha-Linolenoyl-CoA",C39H60N7O17P3S,c
Nkcells_lnlncgcoa_c,"Gamma-linolenoyl-CoA",C39H60N7O17P3S,c
