rxnID,rxnName,rxnSubs,lb,ub,rxnEq,rxnS
panRuminococcus_lactaris_NPHS,naphthoate synthase,Ubiquinone and other terpenoid-quinone biosynthesis,0,1000,panRuminococcus_lactaris_coa_c;panRuminococcus_lactaris_dhna_c;panRuminococcus_lactaris_sbzcoa_c,1;1;-1
panRuminococcus_lactaris_NPR,NADH peroxidase,NAD metabolism,0,1000,panRuminococcus_lactaris_h2o2_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_nad_c;panRuminococcus_lactaris_nadh_c,-1;2;-1;1;-1
panRuminococcus_lactaris_NT5C,Nicotinate D-Ribonucleotide Phosphohydrolase,NAD metabolism,0,1000,panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_nicrns_c;panRuminococcus_lactaris_nicrnt_c;panRuminococcus_lactaris_pi_c,-1;1;-1;1
panRuminococcus_lactaris_NTD1,5-Nucleotidase (dUMP),Pyrimidine catabolism,0,1000,panRuminococcus_lactaris_dump_c;panRuminococcus_lactaris_duri_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_pi_c,-1;1;-1;1
panRuminococcus_lactaris_NTD10,5-Nucleotidase (XMP),Nucleotide interconversion,0,1000,panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_pi_c;panRuminococcus_lactaris_xmp_c;panRuminococcus_lactaris_xtsn_c,-1;1;-1;1
panRuminococcus_lactaris_NTD11,5-Nucleotidase (IMP),Purine catabolism,0,1000,panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_imp_c;panRuminococcus_lactaris_ins_c;panRuminococcus_lactaris_pi_c,-1;-1;1;1
panRuminococcus_lactaris_NTD2,5-Nucleotidase (UMP),Pyrimidine catabolism,0,1000,panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_pi_c;panRuminococcus_lactaris_ump_c;panRuminococcus_lactaris_uri_c,-1;1;-1;1
panRuminococcus_lactaris_NTD3,5-Nucleotidase (dCMP),Pyrimidine catabolism,0,1000,panRuminococcus_lactaris_dcmp_c;panRuminococcus_lactaris_dcyt_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_pi_c,-1;1;-1;1
panRuminococcus_lactaris_NTD4,5-Nucleotidase (CMP),Pyrimidine catabolism,0,1000,panRuminococcus_lactaris_cmp_c;panRuminococcus_lactaris_cytd_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_pi_c,-1;1;-1;1
panRuminococcus_lactaris_NTD5,5-Nucleotidase (dTMP),Pyrimidine catabolism,0,1000,panRuminococcus_lactaris_dtmp_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_pi_c;panRuminococcus_lactaris_thymd_c,-1;-1;1;1
panRuminococcus_lactaris_NTD5_a,5-Nucleotidase (dTMP),Vitamin B2 metabolism,0,1000,panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_nmn_c;panRuminococcus_lactaris_pi_c;panRuminococcus_lactaris_rnam_c,-1;-1;1;1
panRuminococcus_lactaris_NTD6,5-Nucleotidase (dAMP),Nucleotide interconversion,0,1000,panRuminococcus_lactaris_dad_2_c;panRuminococcus_lactaris_damp_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_pi_c,1;-1;-1;1
panRuminococcus_lactaris_NTD7,5-Nucleotidase (AMP),Nucleotide interconversion,0,1000,panRuminococcus_lactaris_adn_c;panRuminococcus_lactaris_amp_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_pi_c,1;-1;-1;1
panRuminococcus_lactaris_NTD8,5-Nucleotidase (dGMP),Nucleotide interconversion,0,1000,panRuminococcus_lactaris_dgmp_c;panRuminococcus_lactaris_dgsn_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_pi_c,-1;1;-1;1
panRuminococcus_lactaris_NTD9,5-Nucleotidase (GMP),Nucleotide interconversion,0,1000,panRuminococcus_lactaris_gmp_c;panRuminococcus_lactaris_gsn_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_pi_c,-1;1;-1;1
panRuminococcus_lactaris_NTP3,nucleoside-triphosphatase (GTP),Nucleotide interconversion,0,1000,panRuminococcus_lactaris_gdp_c;panRuminococcus_lactaris_gtp_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_pi_c,1;-1;-1;1;1
panRuminococcus_lactaris_NTP9i,NTP9i,,0,1000,panRuminococcus_lactaris_dtdp_c;panRuminococcus_lactaris_dttp_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_pi_c,1;-1;-1;1;1
panRuminococcus_lactaris_NTPP10,Nucleoside Triphosphate Pyrophosphorylase (dITP),Nucleotide interconversion,0,1000,panRuminococcus_lactaris_dimp_c;panRuminococcus_lactaris_ditp_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_ppi_c,1;-1;-1;1;1
panRuminococcus_lactaris_NTPP11,Nucleoside Triphosphate Pyrophosphorylase (XTP),Nucleotide interconversion,0,1000,panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_ppi_c;panRuminococcus_lactaris_xmp_c;panRuminococcus_lactaris_xtp_c,-1;1;1;1;-1
panRuminococcus_lactaris_NTPP4,Nucleoside triphosphate pyrophosphorylase (ctp),Nucleotide interconversion,0,1000,panRuminococcus_lactaris_cmp_c;panRuminococcus_lactaris_ctp_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_ppi_c,1;-1;-1;1;1
panRuminococcus_lactaris_NTPP6,Nucleoside triphosphate pyrophosphorylase (atp),Nucleotide interconversion,0,1000,panRuminococcus_lactaris_amp_c;panRuminococcus_lactaris_atp_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_ppi_c,1;-1;-1;1;1
panRuminococcus_lactaris_NTPP9,Nucleoside Triphosphate Pyrophosphorylase (ITP),Nucleotide interconversion,0,1000,panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_imp_c;panRuminococcus_lactaris_itp_c;panRuminococcus_lactaris_ppi_c,-1;1;1;-1;1
panRuminococcus_lactaris_NTPTP1,Nucleoside triphosphate tripolyhydrolase,Nucleotide interconversion,0,1000,panRuminococcus_lactaris_dgsn_c;panRuminococcus_lactaris_dgtp_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_pppi_c,1;-1;-1;1
panRuminococcus_lactaris_O2t5i,O2 transport in via diffusion,"Transport, extracellular",0,1000,panRuminococcus_lactaris_o2_c;panRuminococcus_lactaris_o2_u,1;-1
panRuminococcus_lactaris_OAADC,Oxaloacetate Decarboxylase,Unassigned,0,1000,panRuminococcus_lactaris_co2_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_oaa_c;panRuminococcus_lactaris_pyr_c,1;-1;-1;1
panRuminococcus_lactaris_OAASr,"Oxaloacetate synthase, reversible",Citric acid cycle,-1000,1000,panRuminococcus_lactaris_accoa_c;panRuminococcus_lactaris_cit_c;panRuminococcus_lactaris_coa_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_oaa_c,1;-1;-1;1;-1;1
panRuminococcus_lactaris_OBTFL,2-Oxobutanoate formate lyase,Propanoate metabolism,0,1000,panRuminococcus_lactaris_2obut_c;panRuminococcus_lactaris_coa_c;panRuminococcus_lactaris_for_c;panRuminococcus_lactaris_ppcoa_c,-1;-1;1;1
panRuminococcus_lactaris_OCBT,ornithine carbamoyltransferase,Urea cycle,-1000,1000,panRuminococcus_lactaris_cbp_c;panRuminococcus_lactaris_citr_L_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_orn_c;panRuminococcus_lactaris_pi_c,-1;1;1;-1;1
panRuminococcus_lactaris_OCDCAt2,Octadecanoate transport via proton symport,"Transport, extracellular",0,1000,panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_h_u;panRuminococcus_lactaris_ocdca_c;panRuminococcus_lactaris_ocdca_u,1;-1;1;-1
panRuminococcus_lactaris_OCDCAtr,Fatty Acid Transport via Diffusion,"Transport, extracellular",-1000,1000,panRuminococcus_lactaris_ocdca_c;panRuminococcus_lactaris_ocdca_u,1;-1
panRuminococcus_lactaris_OCDCEAtr,Fatty Acid Transport via Diffusion,"Transport, extracellular",-1000,1000,panRuminococcus_lactaris_ocdcea_c;panRuminococcus_lactaris_ocdcea_u,1;-1
panRuminococcus_lactaris_OHPBAT,O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase,Vitamin B6 metabolism,-1000,1000,panRuminococcus_lactaris_akg_c;panRuminococcus_lactaris_glu_L_c;panRuminococcus_lactaris_ohpb_c;panRuminococcus_lactaris_phthr_c,1;-1;-1;1
panRuminococcus_lactaris_OHPHM,2-octaprenyl-6-hydroxyphenol methylase,Ubiquinone and other terpenoid-quinone biosynthesis,0,1000,panRuminococcus_lactaris_2ohph_c;panRuminococcus_lactaris_2omph_c;panRuminococcus_lactaris_ahcys_c;panRuminococcus_lactaris_amet_c;panRuminococcus_lactaris_h_c,-1;1;1;-1;1
panRuminococcus_lactaris_OIVD1r,2-oxoisovalerate dehydrogenase (acylating; 4-methyl-2-oxopentaoate),"Valine, leucine, and isoleucine metabolism",-1000,1000,panRuminococcus_lactaris_4mop_c;panRuminococcus_lactaris_co2_c;panRuminococcus_lactaris_coa_c;panRuminococcus_lactaris_ivcoa_c;panRuminococcus_lactaris_nad_c;panRuminococcus_lactaris_nadh_c,-1;1;-1;1;-1;1
panRuminococcus_lactaris_OIVD3,2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxopentanoate),"Valine, leucine, and isoleucine metabolism",0,1000,panRuminococcus_lactaris_2mbcoa_c;panRuminococcus_lactaris_3mop_c;panRuminococcus_lactaris_co2_c;panRuminococcus_lactaris_coa_c;panRuminococcus_lactaris_nad_c;panRuminococcus_lactaris_nadh_c,1;-1;1;-1;-1;1
panRuminococcus_lactaris_OMBZLM,2-Octaprenyl-6-methoxy-benzoquinol methylase,Ubiquinone and other terpenoid-quinone biosynthesis,0,1000,panRuminococcus_lactaris_2ombzl_c;panRuminococcus_lactaris_2ommbl_c;panRuminococcus_lactaris_ahcys_c;panRuminococcus_lactaris_amet_c;panRuminococcus_lactaris_h_c,-1;1;1;-1;1
panRuminococcus_lactaris_OMCDC,2-Oxo-4-methyl-3-carboxypentanoate decarboxylation,"Valine, leucine, and isoleucine metabolism",0,1000,panRuminococcus_lactaris_3c4mop_c;panRuminococcus_lactaris_4mop_c;panRuminococcus_lactaris_co2_c;panRuminococcus_lactaris_h_c,-1;1;1;-1
panRuminococcus_lactaris_OMMBLHX3,"2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase (anaerobic)",Ubiquinone and other terpenoid-quinone biosynthesis,0,1000,panRuminococcus_lactaris_2omhmbl_c;panRuminococcus_lactaris_2ommbl_c;panRuminococcus_lactaris_adp_c;panRuminococcus_lactaris_atp_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_nad_c;panRuminococcus_lactaris_nadh_c;panRuminococcus_lactaris_pi_c,1;-1;2;-2;-3;3;-1;1;2
panRuminococcus_lactaris_OMPDC,Orotidine-5-Phosphate Decarboxylase,Pyrimidine synthesis,0,1000,panRuminococcus_lactaris_co2_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_orot5p_c;panRuminococcus_lactaris_ump_c,1;-1;-1;1
panRuminococcus_lactaris_OMPHHX3,2-octaprenyl-6-methoxyphenol hydroxylase (anaerobic),Ubiquinone and other terpenoid-quinone biosynthesis,0,1000,panRuminococcus_lactaris_2ombzl_c;panRuminococcus_lactaris_2omph_c;panRuminococcus_lactaris_adp_c;panRuminococcus_lactaris_atp_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_nad_c;panRuminococcus_lactaris_nadh_c;panRuminococcus_lactaris_pi_c,1;-1;2;-2;-3;3;-1;1;2
panRuminococcus_lactaris_OOR2r,2-oxoglutarate synthase (rev),Citric acid cycle,-1000,1000,panRuminococcus_lactaris_akg_c;panRuminococcus_lactaris_co2_c;panRuminococcus_lactaris_coa_c;panRuminococcus_lactaris_fdxox_c;panRuminococcus_lactaris_fdxrd_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_succoa_c,1;-1;1;1;-1;1;-1
panRuminococcus_lactaris_OPHBDC,Octaprenyl-hydroxybenzoate decarboxylase,Ubiquinone and other terpenoid-quinone biosynthesis,0,1000,panRuminococcus_lactaris_2oph_c;panRuminococcus_lactaris_3ophb_c;panRuminococcus_lactaris_co2_c;panRuminococcus_lactaris_h_c,1;-1;1;-1
panRuminococcus_lactaris_OPHHX,2-Octaprenylphenol hydroxylase,Ubiquinone and other terpenoid-quinone biosynthesis,0,1000,panRuminococcus_lactaris_2ohph_c;panRuminococcus_lactaris_2oph_c;panRuminococcus_lactaris_o2_c,1;-1;-0.5
panRuminococcus_lactaris_OPHHX3,2-Octaprenylphenol hydroxylase (anaerobic),Ubiquinone and other terpenoid-quinone biosynthesis,0,1000,panRuminococcus_lactaris_2ohph_c;panRuminococcus_lactaris_2oph_c;panRuminococcus_lactaris_adp_c;panRuminococcus_lactaris_atp_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_nad_c;panRuminococcus_lactaris_nadh_c;panRuminococcus_lactaris_pi_c,1;-1;2;-2;-3;3;-1;1;2
panRuminococcus_lactaris_ORNCD,ornithine cyclodeaminase,Arginine and proline metabolism,0,1000,panRuminococcus_lactaris_nh4_c;panRuminococcus_lactaris_orn_c;panRuminococcus_lactaris_pro_L_c,1;-1;1
panRuminococcus_lactaris_ORNDC,Ornithine Decarboxylase,Urea cycle,0,1000,panRuminococcus_lactaris_co2_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_orn_c;panRuminococcus_lactaris_ptrc_c,1;-1;-1;1
panRuminococcus_lactaris_ORNTAC,ornithine transacetylase,Arginine and proline metabolism,-1000,1000,panRuminococcus_lactaris_acglu_c;panRuminococcus_lactaris_acorn_c;panRuminococcus_lactaris_glu_L_c;panRuminococcus_lactaris_orn_c,1;-1;-1;1
panRuminococcus_lactaris_ORNt2r,orntithine reversible transport in via proton symport,"Transport, extracellular",-1000,1000,panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_h_u;panRuminococcus_lactaris_orn_c;panRuminococcus_lactaris_orn_u,1;-1;1;-1
panRuminococcus_lactaris_OROTPT,Orotidine-5-phosphate pyrophosphate phosphoribosyltransferase,Pyrimidine synthesis,0,1000,panRuminococcus_lactaris_orot5p_c;panRuminococcus_lactaris_orot_c;panRuminococcus_lactaris_ppi_c;panRuminococcus_lactaris_prpp_c,1;-1;1;-1
panRuminococcus_lactaris_OROte,Orotate Transporter,"Transport, extracellular",0,1000,panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_h_u;panRuminococcus_lactaris_orot_c;panRuminococcus_lactaris_orot_u,1;-1;1;-1
panRuminococcus_lactaris_O_PP_L_SERH2SO3,O-phospho-L-serine:hydrogen-sulfide,Methionine and cysteine metabolism,-1000,1000,panRuminococcus_lactaris_cys_L_c;panRuminococcus_lactaris_h2s_c;panRuminococcus_lactaris_pi_c;panRuminococcus_lactaris_pser_L_c,1;-1;1;-1
panRuminococcus_lactaris_P5CD,1-pyrroline-5-carboxylate dehydrogenase,Glutamate metabolism,0,1000,panRuminococcus_lactaris_1pyr5c_c;panRuminococcus_lactaris_glu_L_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_nad_c;panRuminococcus_lactaris_nadh_c,-1;1;-2;1;-1;1
panRuminococcus_lactaris_P5CRyr,L-ProlineNADP+ 5-oxidoreductase,Arginine and proline metabolism,-1000,1000,panRuminococcus_lactaris_1pyr5c_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_nadp_c;panRuminococcus_lactaris_nadph_c;panRuminococcus_lactaris_pro_L_c,1;2;-1;1;-1
panRuminococcus_lactaris_PAAI17P,anteisoheptadecanoyl-phosphatidic acid phosphatase,Glycerophospholipid metabolism,0,1000,panRuminococcus_lactaris_12daihdglyc_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_paai17_c;panRuminococcus_lactaris_pi_c,1;-1;-1;1
panRuminococcus_lactaris_PACTH,phosphonoacetaldehyde hydrolase,Aminophosphonate metabolism,0,1000,panRuminococcus_lactaris_acald_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_pi_c;panRuminococcus_lactaris_ppaca_c,1;-1;1;-1
panRuminococcus_lactaris_PAI17P,isoheptadecanoyl-phosphatidic acid phosphatase,Glycerophospholipid metabolism,0,1000,panRuminococcus_lactaris_12dihdglyc_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_pai17_c;panRuminococcus_lactaris_pi_c,1;-1;-1;1
panRuminococcus_lactaris_PANTS,pantothenate synthase,CoA synthesis,0,1000,panRuminococcus_lactaris_ala_B_c;panRuminococcus_lactaris_amp_c;panRuminococcus_lactaris_atp_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_pant_R_c;panRuminococcus_lactaris_pnto_R_c;panRuminococcus_lactaris_ppi_c,-1;1;-1;1;-1;1;1
panRuminococcus_lactaris_PAPA180,Phosphatidate phosphatase (n-C18:0),Glycerophospholipid metabolism,0,1000,panRuminococcus_lactaris_12dgr180_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_pa180_c;panRuminococcus_lactaris_pi_c,1;-1;-1;1
panRuminococcus_lactaris_PAPPT2,phospho-N-acetylmuramoyl-pentapeptide-transferase (gamma-glutamate),Cell wall biosynthesis,0,1000,panRuminococcus_lactaris_uGgla_c;panRuminococcus_lactaris_uaGgla_c;panRuminococcus_lactaris_udcpp_c;panRuminococcus_lactaris_ump_c,-1;1;-1;1
panRuminococcus_lactaris_PAPPT3,"phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)",Cell wall biosynthesis,0,1000,panRuminococcus_lactaris_uagmda_c;panRuminococcus_lactaris_udcpp_c;panRuminococcus_lactaris_ugmda_c;panRuminococcus_lactaris_ump_c,1;-1;-1;1
panRuminococcus_lactaris_PBt,Lead (Pb+2) ABC transporter,"Transport, extracellular",0,1000,panRuminococcus_lactaris_adp_c;panRuminococcus_lactaris_atp_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_pb_c;panRuminococcus_lactaris_pb_u;panRuminococcus_lactaris_pi_c,1;-1;-1;1;-1;1;1
panRuminococcus_lactaris_PC11M,precorrin-4 C11-methyltransferase,Vitamin B12 metabolism,0,1000,panRuminococcus_lactaris_ahcys_c;panRuminococcus_lactaris_amet_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_pre4_c;panRuminococcus_lactaris_pre5_c,1;-1;1;-1;1
panRuminococcus_lactaris_PC17M,precorrin-3B C17-methyltransferase,Vitamin B12 metabolism,0,1000,panRuminococcus_lactaris_ahcys_c;panRuminococcus_lactaris_amet_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_pre3b_c;panRuminococcus_lactaris_pre4_c,1;-1;3;-1;1
panRuminococcus_lactaris_PC20M,precorrin-2 C20-methyltransferase,Vitamin B12 metabolism,0,1000,panRuminococcus_lactaris_ahcys_c;panRuminococcus_lactaris_amet_c;panRuminococcus_lactaris_dscl_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_pre3a_c,1;-1;-1;1;1
panRuminococcus_lactaris_PC6AR,precorrin-6A reductase,Vitamin B12 metabolism,0,1000,panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_nadp_c;panRuminococcus_lactaris_nadph_c;panRuminococcus_lactaris_pre6a_c;panRuminococcus_lactaris_pre6b_c,-1;1;-1;-1;1
panRuminococcus_lactaris_PC6YM,"precorrin-6Y C5,15-methyltransferase (decarboxylating)",Vitamin B12 metabolism,0,1000,panRuminococcus_lactaris_ahcys_c;panRuminococcus_lactaris_amet_c;panRuminococcus_lactaris_co2_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_pre6b_c;panRuminococcus_lactaris_pre8_c,2;-2;1;2;-1;1
panRuminococcus_lactaris_PC8XM,precorrin-8X methylmutase,Vitamin B12 metabolism,0,1000,panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_hgbyr_c;panRuminococcus_lactaris_pre8_c,-1;1;-1
panRuminococcus_lactaris_PDH,pyruvate dehydrogenase,Pyruvate metabolism,0,1000,panRuminococcus_lactaris_accoa_c;panRuminococcus_lactaris_co2_c;panRuminococcus_lactaris_coa_c;panRuminococcus_lactaris_nad_c;panRuminococcus_lactaris_nadh_c;panRuminococcus_lactaris_pyr_c,1;1;-1;-1;1;-1
panRuminococcus_lactaris_PDHc,pyruvate dehydrogenase (dihydrolipoamide dehydrogenase),Glycolysis/gluconeogenesis,0,1000,panRuminococcus_lactaris_dhlam_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_lpam_c;panRuminococcus_lactaris_nad_c;panRuminococcus_lactaris_nadh_c,-1;1;1;-1;1
panRuminococcus_lactaris_PEPCK_re,phosphoenolpyruvate carboxykinase (GTP),Glycolysis/gluconeogenesis,-1000,1000,panRuminococcus_lactaris_co2_c;panRuminococcus_lactaris_gdp_c;panRuminococcus_lactaris_gtp_c;panRuminococcus_lactaris_oaa_c;panRuminococcus_lactaris_pep_c,1;1;-1;-1;1
panRuminococcus_lactaris_PEPGLY,Peptidoglycan subunit synthesis,Cell wall biosynthesis,0,1000,panRuminococcus_lactaris_PGP_c;panRuminococcus_lactaris_PGPm1_c;panRuminococcus_lactaris_co2_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_uaagmda_c;panRuminococcus_lactaris_udcpdp_c,1;-1;1;-1;-1;1
panRuminococcus_lactaris_PFK,Phosphofructokinase,Glycolysis/gluconeogenesis,0,1000,panRuminococcus_lactaris_adp_c;panRuminococcus_lactaris_atp_c;panRuminococcus_lactaris_f6p_c;panRuminococcus_lactaris_fdp_c;panRuminococcus_lactaris_h_c,1;-1;-1;1;1
panRuminococcus_lactaris_PFK4,ITP:Sedoheptulose 7-phosphate 1-phosphotransferase,Pentose phosphate pathway,-1000,1000,panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_idp_c;panRuminococcus_lactaris_itp_c;panRuminococcus_lactaris_s17bp_c;panRuminococcus_lactaris_s7p_c,1;1;-1;1;-1
panRuminococcus_lactaris_PFK_2,Phosphofructokinase,Glycolysis/gluconeogenesis,0,1000,panRuminococcus_lactaris_adp_c;panRuminococcus_lactaris_atp_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_tag6p_D_c;panRuminococcus_lactaris_tagdp_D_c,1;-1;1;-1;1
panRuminococcus_lactaris_PFK_3,ATPSedoheptulose 7-phosphate 1-phosphotransferase,Pentose phosphate pathway,0,1000,panRuminococcus_lactaris_adp_c;panRuminococcus_lactaris_atp_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_s17bp_c;panRuminococcus_lactaris_s7p_c,1;-1;1;1;-1
panRuminococcus_lactaris_PFL,pyruvate formate lyase,Pyruvate metabolism,0,1000,panRuminococcus_lactaris_accoa_c;panRuminococcus_lactaris_coa_c;panRuminococcus_lactaris_for_c;panRuminococcus_lactaris_pyr_c,1;-1;1;-1
panRuminococcus_lactaris_PGAMT,phosphoglucosamine mutase,Cell wall biosynthesis,-1000,1000,panRuminococcus_lactaris_gam1p_c;panRuminococcus_lactaris_gam6p_c,-1;1
panRuminococcus_lactaris_PGCDr,3-Phospho-D-glycerateNAD+ 2-oxidoreductase,"Glycine, serine, alanine, and threonine metabolism",-1000,1000,panRuminococcus_lactaris_3pg_c;panRuminococcus_lactaris_3php_c;panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_nad_c;panRuminococcus_lactaris_nadh_c,-1;1;1;-1;1
panRuminococcus_lactaris_PGI,Glucose-6-Phosphate Isomerase,Glycolysis/gluconeogenesis,-1000,1000,panRuminococcus_lactaris_f6p_c;panRuminococcus_lactaris_g6p_c,1;-1
panRuminococcus_lactaris_PGK,Phosphoglycerate Kinase,Glycolysis/gluconeogenesis,-1000,1000,panRuminococcus_lactaris_13dpg_c;panRuminococcus_lactaris_3pg_c;panRuminococcus_lactaris_adp_c;panRuminococcus_lactaris_atp_c,1;-1;1;-1
panRuminococcus_lactaris_PGL,6-Phosphogluconolactonase,Pentose phosphate pathway,0,1000,panRuminococcus_lactaris_6pgc_c;panRuminococcus_lactaris_6pgl_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_h_c,1;-1;-1;1
panRuminococcus_lactaris_PGLYCP,Phosphoglycolate Phosphatase,Glyoxylate and dicarboxylate metabolism,0,1000,panRuminococcus_lactaris_2pglyc_c;panRuminococcus_lactaris_glyclt_c;panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_pi_c,-1;1;-1;1
panRuminococcus_lactaris_PGM,Phosphoglycerate Mutase,Glycolysis/gluconeogenesis,-1000,1000,panRuminococcus_lactaris_2pg_c;panRuminococcus_lactaris_3pg_c,-1;1
panRuminococcus_lactaris_PGMT,Phosphoglucomutase,Glycolysis/gluconeogenesis,-1000,1000,panRuminococcus_lactaris_g1p_c;panRuminococcus_lactaris_g6p_c,-1;1
panRuminococcus_lactaris_PGMT2,phosphoglucomutase,Glycolysis/gluconeogenesis,-1000,1000,panRuminococcus_lactaris_g1p_B_c;panRuminococcus_lactaris_g6p_B_c,-1;1
panRuminococcus_lactaris_PGPGT,Polyglycerol-phosphate alpha-glucosyltransferase,Cell wall biosynthesis,-1000,1000,panRuminococcus_lactaris_h_c;panRuminococcus_lactaris_prl45tca_c;panRuminococcus_lactaris_prl45tcaglc_c;panRuminococcus_lactaris_udp_c;panRuminococcus_lactaris_udpg_c,45;-1;1;45;-45
panRuminococcus_lactaris_PGPP120,phosphatidylglycerol phosphate phosphatase (n-C14:0),Glycerophospholipid metabolism,0,1000,panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_pg120_c;panRuminococcus_lactaris_pgp120_c;panRuminococcus_lactaris_pi_c,-1;1;-1;1
panRuminococcus_lactaris_PGPP140,phosphatidylglycerol phosphate phosphatase (n-C14:0),Glycerophospholipid metabolism,0,1000,panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_pg140_c;panRuminococcus_lactaris_pgp140_c;panRuminococcus_lactaris_pi_c,-1;1;-1;1
panRuminococcus_lactaris_PGPP141,phosphatidylglycerol phosphate phosphatase (n-C14:1),Glycerophospholipid metabolism,0,1000,panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_pg141_c;panRuminococcus_lactaris_pgp141_c;panRuminococcus_lactaris_pi_c,-1;1;-1;1
panRuminococcus_lactaris_PGPP160,phosphatidylglycerol phosphate phosphatase (n-C16:0),Glycerophospholipid metabolism,0,1000,panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_pg160_c;panRuminococcus_lactaris_pgp160_c;panRuminococcus_lactaris_pi_c,-1;1;-1;1
panRuminococcus_lactaris_PGPP161,phosphatidylglycerol phosphate phosphatase (n-C16:1),Glycerophospholipid metabolism,0,1000,panRuminococcus_lactaris_h2o_c;panRuminococcus_lactaris_pg161_c;panRuminococcus_lactaris_pgp161_c;panRuminococcus_lactaris_pi_c,-1;1;-1;1
